code,name,link,type
230111000000,呼兰区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/01/230111.html,county
230112000000,阿城区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/01/230112.html,county
230113000000,双城区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/01/230113.html,county
230123000000,依兰县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/01/230123.html,county
230124000000,方正县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/01/230124.html,county
230125000000,宾县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/01/230125.html,county
230126000000,巴彦县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/01/230126.html,county
230127000000,木兰县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/01/230127.html,county
230128000000,通河县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/01/230128.html,county
230129000000,延寿县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/01/230129.html,county
230183000000,尚志市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/01/230183.html,county
230184000000,五常市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/01/230184.html,county
230200000000,齐齐哈尔市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/2302.html,city
230202000000,龙沙区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230202.html,county
230203000000,建华区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230203.html,county
230204000000,铁锋区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230204.html,county
230205000000,昂昂溪区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230205.html,county
230206000000,富拉尔基区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230206.html,county
230207000000,碾子山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230207.html,county
230208000000,梅里斯达斡尔族区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230208.html,county
230221000000,龙江县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230221.html,county
230223000000,依安县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230223.html,county
230224000000,泰来县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230224.html,county
230225000000,甘南县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230225.html,county
230227000000,富裕县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230227.html,county
230229000000,克山县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230229.html,county
230230000000,克东县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230230.html,county
230231000000,拜泉县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230231.html,county
230281000000,讷河市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/02/230281.html,county
230300000000,鸡西市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/2303.html,city
230302000000,鸡冠区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/03/230302.html,county
230303000000,恒山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/03/230303.html,county
230304000000,滴道区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/03/230304.html,county
230305000000,梨树区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/03/230305.html,county
230306000000,城子河区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/03/230306.html,county
230307000000,麻山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/03/230307.html,county
230321000000,鸡东县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/03/230321.html,county
230381000000,虎林市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/03/230381.html,county
230382000000,密山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/03/230382.html,county
230400000000,鹤岗市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/2304.html,city
230402000000,向阳区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/04/230402.html,county
230403000000,工农区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/04/230403.html,county
230404000000,南山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/04/230404.html,county
230405000000,兴安区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/04/230405.html,county
230406000000,东山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/04/230406.html,county
230407000000,兴山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/04/230407.html,county
230421000000,萝北县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/04/230421.html,county
230422000000,绥滨县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/04/230422.html,county
230500000000,双鸭山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/2305.html,city
230502000000,尖山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/05/230502.html,county
230503000000,岭东区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/05/230503.html,county
230505000000,四方台区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/05/230505.html,county
230506000000,宝山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/05/230506.html,county
230521000000,集贤县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/05/230521.html,county
230522000000,友谊县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/05/230522.html,county
230523000000,宝清县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/05/230523.html,county
230524000000,饶河县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/05/230524.html,county
230600000000,大庆市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/2306.html,city
230602000000,萨尔图区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/06/230602.html,county
230603000000,龙凤区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/06/230603.html,county
230604000000,让胡路区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/06/230604.html,county
230605000000,红岗区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/06/230605.html,county
230606000000,大同区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/06/230606.html,county
230621000000,肇州县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/06/230621.html,county
230622000000,肇源县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/06/230622.html,county
230623000000,林甸县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/06/230623.html,county
230624000000,杜尔伯特蒙古族自治县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/06/230624.html,county
230671000000,大庆高新技术产业开发区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/06/230671.html,county
230700000000,伊春市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/2307.html,city
230702000000,伊春区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230702.html,county
230703000000,南岔区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230703.html,county
230704000000,友好区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230704.html,county
230705000000,西林区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230705.html,county
230706000000,翠峦区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230706.html,county
230707000000,新青区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230707.html,county
230708000000,美溪区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230708.html,county
230709000000,金山屯区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230709.html,county
230710000000,五营区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230710.html,county
230711000000,乌马河区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230711.html,county
230712000000,汤旺河区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230712.html,county
230713000000,带岭区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230713.html,county
230714000000,乌伊岭区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230714.html,county
230715000000,红星区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230715.html,county
230716000000,上甘岭区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230716.html,county
230722000000,嘉荫县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230722.html,county
230781000000,铁力市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/07/230781.html,county
230800000000,佳木斯市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/2308.html,city
230803000000,向阳区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/08/230803.html,county
230804000000,前进区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/08/230804.html,county
230805000000,东风区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/08/230805.html,county
230811000000,郊区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/08/230811.html,county
230822000000,桦南县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/08/230822.html,county
230826000000,桦川县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/08/230826.html,county
230828000000,汤原县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/08/230828.html,county
230881000000,同江市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/08/230881.html,county
230882000000,富锦市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/08/230882.html,county
230883000000,抚远市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/08/230883.html,county
230900000000,七台河市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/2309.html,city
230902000000,新兴区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/09/230902.html,county
230903000000,桃山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/09/230903.html,county
230904000000,茄子河区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/09/230904.html,county
230921000000,勃利县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/09/230921.html,county
231000000000,牡丹江市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/2310.html,city
231002000000,东安区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/10/231002.html,county
231003000000,阳明区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/10/231003.html,county
231004000000,爱民区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/10/231004.html,county
231005000000,西安区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/10/231005.html,county
231025000000,林口县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/10/231025.html,county
231071000000,牡丹江经济技术开发区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/10/231071.html,county
231081000000,绥芬河市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/10/231081.html,county
231083000000,海林市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/10/231083.html,county
231084000000,宁安市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/10/231084.html,county
231085000000,穆棱市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/10/231085.html,county
231086000000,东宁市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/10/231086.html,county
231100000000,黑河市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/2311.html,city
231102000000,爱辉区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/11/231102.html,county
231121000000,嫩江县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/11/231121.html,county
231123000000,逊克县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/11/231123.html,county
231124000000,孙吴县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/11/231124.html,county
231181000000,北安市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/11/231181.html,county
231182000000,五大连池市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/11/231182.html,county
231200000000,绥化市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/2312.html,city
231202000000,北林区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/12/231202.html,county
231221000000,望奎县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/12/231221.html,county
231222000000,兰西县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/12/231222.html,county
231223000000,青冈县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/12/231223.html,county
231224000000,庆安县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/12/231224.html,county
231225000000,明水县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/12/231225.html,county
231226000000,绥棱县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/12/231226.html,county
231281000000,安达市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/12/231281.html,county
231282000000,肇东市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/12/231282.html,county
231283000000,海伦市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/12/231283.html,county
232700000000,大兴安岭地区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/2327.html,city
232701000000,漠河市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/27/232701.html,county
232721000000,呼玛县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/27/232721.html,county
232722000000,塔河县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/27/232722.html,county
232761000000,加格达奇区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/27/232761.html,county
232762000000,松岭区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/27/232762.html,county
232763000000,新林区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/27/232763.html,county
232764000000,呼中区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/23/27/232764.html,county
310000000000,上海市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31.html,province
310100000000,市辖区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/3101.html,city
310101000000,黄浦区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310101.html,county
310104000000,徐汇区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310104.html,county
310105000000,长宁区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310105.html,county
310106000000,静安区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310106.html,county
310107000000,普陀区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310107.html,county
310109000000,虹口区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310109.html,county
310110000000,杨浦区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310110.html,county
310112000000,闵行区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310112.html,county
310113000000,宝山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310113.html,county
310114000000,嘉定区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310114.html,county
310115000000,浦东新区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310115.html,county
310116000000,金山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310116.html,county
310117000000,松江区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310117.html,county
310118000000,青浦区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310118.html,county
310120000000,奉贤区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310120.html,county
310151000000,崇明区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/31/01/310151.html,county
320000000000,江苏省,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32.html,province
320100000000,南京市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/3201.html,city
320102000000,玄武区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/01/320102.html,county
320104000000,秦淮区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/01/320104.html,county
320105000000,建邺区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/01/320105.html,county
320106000000,鼓楼区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/01/320106.html,county
320111000000,浦口区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/01/320111.html,county
320113000000,栖霞区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/01/320113.html,county
320114000000,雨花台区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/01/320114.html,county
320115000000,江宁区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/01/320115.html,county
320116000000,六合区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/01/320116.html,county
320117000000,溧水区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/01/320117.html,county
320118000000,高淳区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/01/320118.html,county
320200000000,无锡市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/3202.html,city
320205000000,锡山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/02/320205.html,county
320206000000,惠山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/02/320206.html,county
320211000000,滨湖区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/02/320211.html,county
320213000000,梁溪区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/02/320213.html,county
320214000000,新吴区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/02/320214.html,county
320281000000,江阴市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/02/320281.html,county
320282000000,宜兴市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/02/320282.html,county
320300000000,徐州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/3203.html,city
320302000000,鼓楼区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/03/320302.html,county
320303000000,云龙区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/03/320303.html,county
320305000000,贾汪区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/03/320305.html,county
320311000000,泉山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/03/320311.html,county
320312000000,铜山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/03/320312.html,county
320321000000,丰县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/03/320321.html,county
320322000000,沛县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/03/320322.html,county
320324000000,睢宁县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/03/320324.html,county
320371000000,徐州经济技术开发区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/03/320371.html,county
320381000000,新沂市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/03/320381.html,county
320382000000,邳州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/03/320382.html,county
320400000000,常州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/3204.html,city
320402000000,天宁区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/04/320402.html,county
320404000000,钟楼区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/04/320404.html,county
320411000000,新北区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/04/320411.html,county
320412000000,武进区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/04/320412.html,county
320413000000,金坛区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/04/320413.html,county
320481000000,溧阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/04/320481.html,county
320500000000,苏州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/3205.html,city
320505000000,虎丘区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/05/320505.html,county
320506000000,吴中区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/05/320506.html,county
320507000000,相城区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/05/320507.html,county
320508000000,姑苏区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/05/320508.html,county
320509000000,吴江区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/05/320509.html,county
320571000000,苏州工业园区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/05/320571.html,county
320581000000,常熟市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/05/320581.html,county
320582000000,张家港市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/05/320582.html,county
320583000000,昆山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/05/320583.html,county
320585000000,太仓市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/05/320585.html,county
320600000000,南通市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/3206.html,city
320602000000,崇川区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/06/320602.html,county
320611000000,港闸区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/06/320611.html,county
320612000000,通州区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/06/320612.html,county
320623000000,如东县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/06/320623.html,county
320671000000,南通经济技术开发区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/06/320671.html,county
320681000000,启东市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/06/320681.html,county
320682000000,如皋市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/06/320682.html,county
320684000000,海门市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/06/320684.html,county
320685000000,海安市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/06/320685.html,county
320700000000,连云港市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/3207.html,city
320703000000,连云区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/07/320703.html,county
320706000000,海州区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/07/320706.html,county
320707000000,赣榆区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/07/320707.html,county
320722000000,东海县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/07/320722.html,county
320723000000,灌云县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/32/07/320723.html,county
